geo_type,geo_name,geo_id,stateusps,pop_tot,HU_tot,HU_100year,Pop_100year,HU_anyyear,Pop_anyyear,PH_units_100year,PH_units_tot,sub_housing_units_100year,PH_units_anyyear,sub_housing_units_anyyear,shr_hu_fp_100,shr_hu_fp_any,shr_hu_renter_fp_100,shr_hu_renter_fp_any,shr_hu_owner_fp_100,shr_hu_owner_fp_any,shr_hu_renter_fp_100_tract,shr_hu_renter_fp_any_tract,shr_hu_owner_fp_100_tract,shr_hu_owner_fp_any_tract,shr_hu_renter_tract,shr_hu_owner_tract,shr_hu_built00s_fp_100,shr_hu_built00s_fp_any,shr_hu_built8099_fp_100,shr_hu_built8099_fp_any,shr_hu_built6079_fp_100,shr_hu_built6079_fp_any,shr_hu_builtpre60_fp_100,shr_hu_builtpre60_fp_any,shr_hu_built00s_tract,shr_hu_built8099_tract,shr_hu_built6079_tract,shr_hu_builtpre60_tract,shr_hu_1fam_fp_100,shr_hu_1fam_fp_any,shr_hu_2to4fam_fp_100,shr_hu_2to4fam_fp_any,shr_hu_5to19fam_fp_100,shr_hu_5to19fam_fp_any,shr_hu_20up_fp_100,shr_hu_20up_fp_any,shr_hu_other_fp_100,shr_hu_other_fp_any,shr_hu_1fam_tract,shr_hu_2to4fam_tract,shr_hu_5to19fam_tract,shr_hu_20up_tract,shr_hu_other_tract,shr_hu_1fam_100year_oftotal,shr_hu_1fam_anyyear_oftotal,shr_hu_2to4fam_100year_oftotal,shr_hu_2to4fam_anyyear_oftotal,shr_hu_5to19fam_100year_oftotal,shr_hu_5to19fam_anyyear_oftotal,shr_hu_20up_100year_oftotal,shr_hu_20up_anyyear_oftotal,shr_hu_other_100year_oftotal,shr_hu_other_anyyear_oftotal,shr_hu_pre60_fp_100_1fam,shr_hu_pre60_fp_any_1fam,shr_hu_pre60_fp_100_2to4fam,shr_hu_pre60_fp_any_2to4fam,shr_hu_pre60_fp_100_5to19fam,shr_hu_pre60_fp_any_5to19fam,shr_hu_pre60_fp_100_20up,shr_hu_pre60_fp_any_20up,shr_hu_pre60_fp_100_Other,shr_hu_pre60_fp_any_Other,shr_pop_asian_fp_100,shr_pop_asian_fp_any,shr_pop_black_fp_100,shr_pop_black_fp_any,shr_pop_hispanic_fp_100,shr_pop_hispanic_fp_any,shr_pop_white_fp_100,shr_pop_white_fp_any,shr_pop_asian_tract,shr_pop_black_tract,shr_pop_hispanic_tract,shr_pop_white_tract,shr_hu_under18_fp_100,shr_hu_under18_fp_any,shr_hu_65up_fp_100,shr_hu_65up_fp_any,shr_hu_under18_tract,shr_hu_65up_tract,shr_pop_poverty_fp_100,shr_pop_poverty_fp_any,shr_pop_poverty_tract,shr_hu_incless25_fp_100,shr_hu_incless25_fp_any,shr_hu_inc25to50_fp_100,shr_hu_inc25to50_fp_any,shr_hu_inc50to75_fp_100,shr_hu_inc50to75_fp_any,shr_hu_inc75up_fp_100,shr_hu_inc75up_fp_any,shr_hu_incless25_tract,shr_hu_inc25to50_tract,shr_hu_inc50to75_tract,shr_hu_inc75up_tract
Census Tract,48005001002,48005001002,TX,6237,2542,374.0140127,917.6732484,374.0140127,917.6732484,,,,,,0.147133758,0.147133758,0.179677279,0.179677279,0.820322721,0.820322721,0.147133758,0.147133758,0.147133758,0.147133758,0.179677279,0.820322721,0.256490952,0.256490952,0.428009441,0.428009441,0.255310779,0.255310779,0.060188828,0.060188828,0.256490952,0.428009441,0.255310779,0.060188828,0.652242329,0.652242329,0.008261212,0.008261212,0.005507474,0.005507474,0.01140834,0.01140834,0.322580645,0.322580645,0.652242329,0.008261212,0.005507474,0.01140834,0.322580645,0.147133758,0.147133758,0.147133758,0.147133758,0.147133758,0.147133758,0.147133758,0.147133758,0.147133758,0.147133758,0.970588235,0.970588235,0,0,0.029411765,0.029411765,0,0,0,0,0.013147347,0.013147347,0.055635722,0.055635722,0.044412378,0.044412378,0.882315216,0.882315216,0.013147347,0.055635722,0.044412378,0.882315216,0.361098997,0.361098997,0.286088094,0.286088094,0.361098997,0.286088094,0.115008157,0.115008157,0.115008157,0.241168775,0.241168775,0.2158744,0.2158744,0.204099433,0.204099433,0.338857392,0.338857392,0.241168775,0.2158744,0.204099433,0.338857392
Census Tract,48005001100,48005001100,TX,2944,2061,103.2500971,147.4858252,103.2500971,147.4858252,,,1,,1,0.050097087,0.050097087,0.235758107,0.235758107,0.764241893,0.764241893,0.050097087,0.050097087,0.050097087,0.050097087,0.235758107,0.764241893,0.229985444,0.229985444,0.373119845,0.373119845,0.240659874,0.240659874,0.156234838,0.156234838,0.229985444,0.373119845,0.240659874,0.156234838,0.67151868,0.67151868,0,0,0,0,0,0,0.32848132,0.32848132,0.67151868,0,0,0,0.32848132,0.050097087,0.050097087,,,,,,,0.050097087,0.050097087,0.98265896,0.98265896,0,0,0,0,0,0,0.017341041,0.017341041,0.005434783,0.005434783,0.015285326,0.015285326,0.054347826,0.054347826,0.875679348,0.875679348,0.005434783,0.015285326,0.054347826,0.875679348,0.248028046,0.248028046,0.468886941,0.468886941,0.248028046,0.468886941,0.133287997,0.133287997,0.133287997,0.316389132,0.316389132,0.304995618,0.304995618,0.213847502,0.213847502,0.164767748,0.164767748,0.316389132,0.304995618,0.213847502,0.164767748
Census Tract,48005001200,48005001200,TX,5274,2386,288.9507456,638.6949842,288.9507456,638.6949842,,,,,,0.121102576,0.121102576,0.254497355,0.254497355,0.745502646,0.745502646,0.121102576,0.121102576,0.121102576,0.121102576,0.254497355,0.745502646,0.143336127,0.143336127,0.369656329,0.369656329,0.363788768,0.363788768,0.123218776,0.123218776,0.143336127,0.369656329,0.363788768,0.123218776,0.634953898,0.634953898,0.035624476,0.035624476,0,0,0,0,0.329421626,0.329421626,0.634953898,0.035624476,0,0,0.329421626,0.121102576,0.121102576,0.121102576,0.121102576,,,,,0.121102576,0.121102576,1,1,0,0,0,0,0,0,0,0,0,0,0.010807736,0.010807736,0.065984073,0.065984073,0.918088737,0.918088737,0,0.010807736,0.065984073,0.918088737,0.405820106,0.405820106,0.276190476,0.276190476,0.405820106,0.276190476,0.168693009,0.168693009,0.168693009,0.277248677,0.277248677,0.331216931,0.331216931,0.143915344,0.143915344,0.247619048,0.247619048,0.277248677,0.331216931,0.143915344,0.247619048
Census Tract,48005001300,48005001300,TX,5610,4684,288.1263508,345.0872818,288.1263508,345.0872818,,60,,,,0.061512885,0.061512885,0.24152381,0.24152381,0.758476191,0.758476191,0.061512885,0.061512885,0.061512885,0.061512885,0.24152381,0.758476191,0.32707088,0.32707088,0.274765158,0.274765158,0.332408198,0.332408198,0.065755764,0.065755764,0.32707088,0.274765158,0.332408198,0.065755764,0.707728437,0.707728437,0.062126388,0.062126388,0.031383433,0.031383433,0.003415884,0.003415884,0.195345858,0.195345858,0.707728437,0.062126388,0.031383433,0.003415884,0.195345858,0.061512885,0.061512885,0.061512885,0.061512885,0.061512885,0.061512885,0.061512885,0.061512885,0.061512885,0.061512885,1,1,0,0,0,0,0,0,0,0,0.020855615,0.020855615,0.006773619,0.006773619,0.132620321,0.132620321,0.813012478,0.813012478,0.020855615,0.006773619,0.132620321,0.813012478,0.180571429,0.180571429,0.461714286,0.461714286,0.180571429,0.461714286,0.152792793,0.152792793,0.152792793,0.290666667,0.290666667,0.319619048,0.319619048,0.146285714,0.146285714,0.243428571,0.243428571,0.290666667,0.319619048,0.146285714,0.243428571
Census Tract,48007950100,48007950100,TX,1121,1553,475.1872752,343.0038219,653.9498651,472.0397932,,,76,,76,0.305980216,0.42108813,0.157264957,0.157264957,0.842735043,0.842735043,0.305980216,0.42108813,0.305980216,0.42108813,0.157264957,0.842735043,0.085640695,0.085640695,0.355441082,0.355441082,0.528010303,0.528010303,0.03090792,0.03090792,0.085640695,0.355441082,0.528010303,0.03090792,0.688989053,0.688989053,0.08370895,0.08370895,0.200901481,0.200901481,0.01416613,0.01416613,0.012234385,0.012234385,0.688989053,0.08370895,0.200901481,0.01416613,0.012234385,0.305980216,0.42108813,0.305980216,0.42108813,0.305980216,0.42108813,0.305980216,0.42108813,0.305980216,0.42108813,0.75,0.75,0,0,0.145833333,0.145833333,0,0,0.104166667,0.104166667,0,0,0,0,0.089206066,0.089206066,0.90544157,0.90544157,0,0,0.089206066,0.90544157,0.088888889,0.088888889,0.676923077,0.676923077,0.088888889,0.676923077,0.024977699,0.024977699,0.024977699,0.085470086,0.085470086,0.160683761,0.160683761,0.186324786,0.186324786,0.567521368,0.567521368,0.085470086,0.160683761,0.186324786,0.567521368
Census Tract,48007950200,48007950200,TX,7231,3211,1872.727031,4217.280959,1960.377497,4414.665113,,,,,,0.58322237,0.610519308,0.253355022,0.253355022,0.746644978,0.746644978,0.58322237,0.610519308,0.58322237,0.610519308,0.253355022,0.746644978,0.296169418,0.296169418,0.419184055,0.419184055,0.160074743,0.160074743,0.124571785,0.124571785,0.296169418,0.419184055,0.160074743,0.124571785,0.776082217,0.776082217,0.041420118,0.041420118,0.077857365,0.077857365,0.008408596,0.008408596,0.096231704,0.096231704,0.776082217,0.041420118,0.077857365,0.008408596,0.096231704,0.58322237,0.610519308,0.58322237,0.610519308,0.58322237,0.610519308,0.58322237,0.610519308,0.58322237,0.610519308,1,1,0,0,0,0,0,0,0,0,0.029041626,0.029041626,0.025722583,0.025722583,0.294703361,0.294703361,0.631033052,0.631033052,0.029041626,0.025722583,0.294703361,0.631033052,0.253761692,0.253761692,0.403416023,0.403416023,0.253761692,0.403416023,0.12949536,0.12949536,0.12949536,0.217161448,0.217161448,0.243188288,0.243188288,0.259048394,0.259048394,0.280601871,0.280601871,0.217161448,0.243188288,0.259048394,0.280601871
Census Tract,48007950300,48007950300,TX,3997,2132,26.75109425,50.15202801,218.9857018,410.546834,,,,,,0.012547418,0.102713744,0.413694722,0.413694722,0.586305278,0.586305278,0.012547418,0.102713744,0.012547418,0.102713744,0.413694722,0.586305278,0.214821764,0.214821764,0.287992495,0.287992495,0.366322702,0.366322702,0.130863039,0.130863039,0.214821764,0.287992495,0.366322702,0.130863039,0.587242026,0.587242026,0.073639775,0.073639775,0.150093809,0.150093809,0.062382739,0.062382739,0.126641651,0.126641651,0.587242026,0.073639775,0.150093809,0.062382739,0.126641651,0.012547418,0.102713744,0.012547418,0.102713744,0.012547418,0.102713744,0.012547418,0.102713744,0.012547418,0.102713744,0.612903226,0.612903226,0.019354839,0.019354839,0.180645161,0.180645161,0,0,0.187096774,0.187096774,0.015261446,0.015261446,0.030522892,0.030522892,0.399049287,0.399049287,0.522892169,0.522892169,0.015261446,0.030522892,0.399049287,0.522892169,0.335948645,0.335948645,0.317403709,0.317403709,0.335948645,0.317403709,0.346949328,0.346949328,0.346949328,0.432239658,0.432239658,0.27532097,0.27532097,0.154065621,0.154065621,0.138373752,0.138373752,0.432239658,0.27532097,0.154065621,0.138373752
Census Tract,48007950400,48007950400,TX,6333,4034,839.4880295,1317.917127,1491.391344,2341.343923,,,56,,106,0.208103131,0.369705341,0.27307545,0.27307545,0.72692455,0.72692455,0.208103131,0.369705341,0.208103131,0.369705341,0.27307545,0.72692455,0.283837382,0.283837382,0.426375806,0.426375806,0.235002479,0.235002479,0.054784333,0.054784333,0.283837382,0.426375806,0.235002479,0.054784333,0.499752107,0.499752107,0,0,0.010163609,0.010163609,0,0,0.490084284,0.490084284,0.499752107,0,0.010163609,0,0.490084284,0.208103131,0.369705341,,,0.208103131,0.369705341,,,0.208103131,0.369705341,1,1,0,0,0,0,0,0,0,0,0.002526449,0.002526449,0.003315964,0.003315964,0.279962103,0.279962103,0.687194063,0.687194063,0.002526449,0.003315964,0.279962103,0.687194063,0.271160475,0.271160475,0.417081578,0.417081578,0.271160475,0.417081578,0.221062619,0.221062619,0.221062619,0.319800843,0.319800843,0.293757181,0.293757181,0.140176178,0.140176178,0.246265799,0.246265799,0.319800843,0.293757181,0.140176178,0.246265799
Census Tract,48007990000,48007990000,TX,2835,1092,,,,,,,,,,,,,,,,,,,,0.08056872,0.91943128,,,,,,,,,0.174908425,0.503663004,0.261904762,0.05952381,,,,,,,,,,,0.957875458,0,0,0,0.042124542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005996473,0.001410935,0.016931217,0.946737213,,,,,0.367772512,0.292890995,,,0.064902998,,,,,,,,,0.120379147,0.145023697,0.200947867,0.533649289
Census Tract,48013960100,48013960100,TX,7169,2455,321.8997317,939.9996647,330.9557344,966.444668,,,,,,0.131120054,0.134808853,0.205319645,0.205319645,0.794680355,0.794680355,0.131120054,0.134808853,0.131120054,0.134808853,0.205319645,0.794680355,0.333197556,0.333197556,0.360488798,0.360488798,0.159266802,0.159266802,0.147046843,0.147046843,0.333197556,0.360488798,0.159266802,0.147046843,0.650916497,0.650916497,0.019144603,0.019144603,0.005295316,0.005295316,0,0,0.324643585,0.324643585,0.650916497,0.019144603,0.005295316,0,0.324643585,0.131120054,0.134808853,0.131120054,0.134808853,0.131120054,0.134808853,,,0.131120054,0.134808853,0.968481375,0.968481375,0.031518625,0.031518625,0,0,0,0,0,0,0.000836937,0.000836937,0.005579579,0.005579579,0.631050356,0.631050356,0.350955503,0.350955503,0.000836937,0.005579579,0.631050356,0.350955503,0.459636024,0.459636024,0.275781615,0.275781615,0.459636024,0.275781615,0.116848211,0.116848211,0.116848211,0.148856743,0.148856743,0.297713486,0.297713486,0.188520765,0.188520765,0.364909006,0.364909006,0.148856743,0.297713486,0.188520765,0.364909006
Census Tract,48013960201,48013960201,TX,9878,3456,106.5257596,304.4738001,225.2258917,643.7446059,,,,,,0.030823426,0.065169529,0.132129964,0.132129964,0.867870036,0.867870036,0.030823426,0.065169529,0.030823426,0.065169529,0.132129964,0.867870036,0.318287037,0.318287037,0.422164352,0.422164352,0.1484375,0.1484375,0.111111111,0.111111111,0.318287037,0.422164352,0.1484375,0.111111111,0.491608796,0.491608796,0,0,0,0,0,0,0.508391204,0.508391204,0.491608796,0,0,0,0.508391204,0.030823426,0.065169529,,,,,,,0.030823426,0.065169529,1,1,0,0,0,0,0,0,0,0,0.002429642,0.002429642,0.015286495,0.015286495,0.718161571,0.718161571,0.244178984,0.244178984,0.002429642,0.015286495,0.718161571,0.244178984,0.524187726,0.524187726,0.228880866,0.228880866,0.524187726,0.228880866,0.170277384,0.170277384,0.170277384,0.249097473,0.249097473,0.213718412,0.213718412,0.220216607,0.220216607,0.316967509,0.316967509,0.249097473,0.213718412,0.220216607,0.316967509
Census Tract,48013960202,48013960202,TX,3847,1420,93.63556079,253.6732411,93.63556079,253.6732411,60,60,,60,,0.065940536,0.065940536,0.298172758,0.298172758,0.701827243,0.701827243,0.065940536,0.065940536,0.065940536,0.065940536,0.298172758,0.701827243,0.103521127,0.103521127,0.385915493,0.385915493,0.198591549,0.198591549,0.311971831,0.311971831,0.103521127,0.385915493,0.198591549,0.311971831,0.65915493,0.65915493,0.132394366,0.132394366,0.003521127,0.003521127,0,0,0.204929578,0.204929578,0.65915493,0.132394366,0.003521127,0,0.204929578,0.065940536,0.065940536,0.065940536,0.065940536,0.065940536,0.065940536,,,0.065940536,0.065940536,0.95,0.95,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0.899662074,0.899662074,0.099038212,0.099038212,0,0,0.899662074,0.099038212,0.358803987,0.358803987,0.298172758,0.298172758,0.358803987,0.298172758,0.253951528,0.253951528,0.253951528,0.304817276,0.304817276,0.343853821,0.343853821,0.195182724,0.195182724,0.156146179,0.156146179,0.304817276,0.343853821,0.195182724,0.156146179
Census Tract,48013960300,48013960300,TX,2136,863,157.5057034,389.8403042,157.5057034,389.8403042,,,,,,0.182509506,0.182509506,0.193593315,0.193593315,0.806406685,0.806406685,0.182509506,0.182509506,0.182509506,0.182509506,0.193593315,0.806406685,0.303592121,0.303592121,0.378910776,0.378910776,0.23174971,0.23174971,0.085747393,0.085747393,0.303592121,0.378910776,0.23174971,0.085747393,0.541135574,0.541135574,0,0,0,0,0,0,0.458864426,0.458864426,0.541135574,0,0,0,0.458864426,0.182509506,0.182509506,,,,,,,0.182509506,0.182509506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.786985019,0.786985019,0.193820225,0.193820225,0,0,0.786985019,0.193820225,0.462395543,0.462395543,0.334261838,0.334261838,0.462395543,0.334261838,0.275411423,0.275411423,0.275411423,0.32729805,0.32729805,0.293871866,0.293871866,0.186629527,0.186629527,0.192200557,0.192200557,0.32729805,0.293871866,0.186629527,0.192200557
Census Tract,48013960401,48013960401,TX,7963,3060,186.7605634,486.0046948,186.7605634,486.0046948,,,,,,0.061032864,0.061032864,0.311047551,0.311047551,0.688952449,0.688952449,0.061032864,0.061032864,0.061032864,0.061032864,0.311047551,0.688952449,0.140849673,0.140849673,0.396078431,0.396078431,0.30751634,0.30751634,0.155555556,0.155555556,0.140849673,0.396078431,0.30751634,0.155555556,0.769607843,0.769607843,0.06503268,0.06503268,0.07875817,0.07875817,0.004575163,0.004575163,0.082026144,0.082026144,0.769607843,0.06503268,0.07875817,0.004575163,0.082026144,0.061032864,0.061032864,0.061032864,0.061032864,0.061032864,0.061032864,0.061032864,0.061032864,0.061032864,0.061032864,1,1,0,0,0,0,0,0,0,0,0.00464649,0.00464649,0.010548788,0.010548788,0.506592993,0.506592993,0.468793168,0.468793168,0.00464649,0.010548788,0.506592993,0.468793168,0.342867358,0.342867358,0.276367537,0.276367537,0.342867358,0.276367537,0.128948731,0.128948731,0.128948731,0.156596353,0.156596353,0.140507687,0.140507687,0.2427601,0.2427601,0.46013586,0.46013586,0.156596353,0.140507687,0.2427601,0.46013586
Census Tract,48013960402,48013960402,TX,2839,1092,74.7656702,194.3770492,157.9556413,410.6557377,,60,,,,0.068466731,0.144648023,0.264642082,0.264642082,0.735357918,0.735357918,0.068466731,0.144648023,0.068466731,0.144648023,0.264642082,0.735357918,0.163919414,0.163919414,0.402930403,0.402930403,0.233516484,0.233516484,0.1996337,0.1996337,0.163919414,0.402930403,0.233516484,0.1996337,0.505494506,0.505494506,0.024725275,0.024725275,0,0,0,0,0.46978022,0.46978022,0.505494506,0.024725275,0,0,0.46978022,0.068466731,0.144648023,0.068466731,0.144648023,,,,,0.068466731,0.144648023,0.882926829,0.882926829,0,0,0,0,0,0,0.117073171,0.117073171,0,0,0.006692497,0.006692497,0.745332864,0.745332864,0.234589644,0.234589644,0,0.006692497,0.745332864,0.234589644,0.362255965,0.362255965,0.351409978,0.351409978,0.362255965,0.351409978,0.212389381,0.212389381,0.212389381,0.359002169,0.359002169,0.215835141,0.215835141,0.144251627,0.144251627,0.280911063,0.280911063,0.359002169,0.215835141,0.144251627,0.280911063
Census Tract,48013960500,48013960500,TX,5911,2383,66.47421809,164.8884193,66.47421809,164.8884193,,,,,,0.027895182,0.027895182,0.284195934,0.284195934,0.715804067,0.715804067,0.027895182,0.027895182,0.027895182,0.027895182,0.284195934,0.715804067,0.167016366,0.167016366,0.397398238,0.397398238,0.23122115,0.23122115,0.204364247,0.204364247,0.167016366,0.397398238,0.23122115,0.204364247,0.626101553,0.626101553,0.010071339,0.010071339,0.025597986,0.025597986,0,0,0.338229123,0.338229123,0.626101553,0.010071339,0.025597986,0,0.338229123,0.027895182,0.027895182,0.027895182,0.027895182,0.027895182,0.027895182,,,0.027895182,0.027895182,1,1,0,0,0,0,0,0,0,0,0.010996447,0.010996447,0.000169176,0.000169176,0.499746236,0.499746236,0.487903908,0.487903908,0.010996447,0.000169176,0.499746236,0.487903908,0.466266174,0.466266174,0.311460259,0.311460259,0.466266174,0.311460259,0.100942588,0.100942588,0.100942588,0.218114603,0.218114603,0.275415897,0.275415897,0.18715342,0.18715342,0.319316081,0.319316081,0.218114603,0.275415897,0.18715342,0.319316081
Census Tract,48013960600,48013960600,TX,2484,1115,57.51984127,128.1428571,57.51984127,128.1428571,,,,,,0.051587302,0.051587302,0.259634888,0.259634888,0.740365112,0.740365112,0.051587302,0.051587302,0.051587302,0.051587302,0.259634888,0.740365112,0.1632287,0.1632287,0.437668161,0.437668161,0.147982063,0.147982063,0.251121076,0.251121076,0.1632287,0.437668161,0.147982063,0.251121076,0.695067265,0.695067265,0.007174888,0.007174888,0.004484305,0.004484305,0.014349776,0.014349776,0.278923767,0.278923767,0.695067265,0.007174888,0.004484305,0.014349776,0.278923767,0.051587302,0.051587302,0.051587302,0.051587302,0.051587302,0.051587302,0.051587302,0.051587302,0.051587302,0.051587302,1,1,0,0,0,0,0,0,0,0,0,0,0.144122383,0.144122383,0.291867955,0.291867955,0.504428341,0.504428341,0,0.144122383,0.291867955,0.504428341,0.400608519,0.400608519,0.303245436,0.303245436,0.400608519,0.303245436,0.088366437,0.088366437,0.088366437,0.301217039,0.301217039,0.193711968,0.193711968,0.143002028,0.143002028,0.362068966,0.362068966,0.301217039,0.193711968,0.143002028,0.362068966
Census Tract,48015760100,48015760100,TX,5950,2330,289.374425,738.9604416,289.374425,738.9604416,,,,,,0.124195032,0.124195032,0.262583096,0.262583096,0.737416904,0.737416904,0.124195032,0.124195032,0.124195032,0.124195032,0.262583096,0.737416904,0.287553648,0.287553648,0.350643777,0.350643777,0.236051502,0.236051502,0.125751073,0.125751073,0.287553648,0.350643777,0.236051502,0.125751073,0.769957082,0.769957082,0.029184549,0.029184549,0.009871245,0.009871245,0.003433476,0.003433476,0.187553648,0.187553648,0.769957082,0.029184549,0.009871245,0.003433476,0.187553648,0.124195032,0.124195032,0.124195032,0.124195032,0.124195032,0.124195032,0.124195032,0.124195032,0.124195032,0.124195032,0.985074627,0.985074627,0.014925373,0.014925373,0,0,0,0,0,0,0,0,0.13512605,0.13512605,0.376302521,0.376302521,0.479327731,0.479327731,0,0.13512605,0.376302521,0.479327731,0.338081671,0.338081671,0.27682811,0.27682811,0.338081671,0.27682811,0.192392223,0.192392223,0.192392223,0.25308642,0.25308642,0.23694207,0.23694207,0.176163343,0.176163343,0.333808167,0.333808167,0.25308642,0.23694207,0.176163343,0.333808167
Census Tract,48015760200,48015760200,TX,7171,2928,344.6123457,843.9942387,404.8592593,991.545679,,,,,,0.117695473,0.138271605,0.291380626,0.291380626,0.708619375,0.708619375,0.117695473,0.138271605,0.117695473,0.138271605,0.291380626,0.708619375,0.275273224,0.275273224,0.341530055,0.341530055,0.244193989,0.244193989,0.139002732,0.139002732,0.275273224,0.341530055,0.244193989,0.139002732,0.712431694,0.712431694,0.065573771,0.065573771,0.028005465,0.028005465,0.031079235,0.031079235,0.162909836,0.162909836,0.712431694,0.065573771,0.028005465,0.031079235,0.162909836,0.117695473,0.138271605,0.117695473,0.138271605,0.117695473,0.138271605,0.117695473,0.138271605,0.117695473,0.138271605,0.941644562,0.941644562,0,0,0.021220159,0.021220159,0,0,0.037135279,0.037135279,0,0,0.047413192,0.047413192,0.306651792,0.306651792,0.624877981,0.624877981,0,0.047413192,0.306651792,0.624877981,0.345919146,0.345919146,0.254385965,0.254385965,0.345919146,0.254385965,0.038818565,0.038818565,0.038818565,0.197940503,0.197940503,0.17696415,0.17696415,0.178871091,0.178871091,0.446224256,0.446224256,0.197940503,0.17696415,0.178871091,0.446224256
