,FIPS,year,population,poverty-rate,median-household-income,median-property-value,evictions,eviction-rate
41609,48029181809,2016,6232.0,15.97,44745.0,99100.0,42.0,4.11
41626,48029181811,2016,4072.0,5.15,72917.0,152200.0,9.0,1.97
41643,48029181813,2016,6872.0,17.23,47662.0,185800.0,171.0,6.82
41660,48029181814,2016,4362.0,9.62,54579.0,200700.0,10.0,0.65
41677,48029181815,2016,3951.0,3.23,72067.0,176000.0,10.0,1.56
41694,48029181816,2016,4608.0,3.71,84079.0,162800.0,1.0,0.51
41711,48029181817,2016,3452.0,0.66,61438.0,161500.0,10.0,1.29
41728,48029181818,2016,5901.0,13.83,52971.0,154400.0,14.0,1.19
41745,48029181819,2016,6354.0,8.83,55811.0,169000.0,38.0,2.91
41762,48029181820,2016,6415.0,12.39,22278.0,232200.0,23.0,1.5
41779,48029181821,2016,3669.0,3.69,61890.0,158000.0,8.0,1.05
41796,48029181822,2016,5151.0,1.84,67533.0,144000.0,15.0,1.8
41813,48029181823,2016,2876.0,3.33,64928.0,159800.0,30.0,4.85
41830,48029181824,2016,5585.0,6.52,77321.0,157800.0,5.0,0.8
41847,48029181825,2016,3464.0,3.83,79805.0,216000.0,7.0,1.15
41864,48029181826,2016,6946.0,2.8,78770.0,154200.0,5.0,1.67
41881,48029181901,2016,4157.0,5.08,34671.0,280300.0,38.0,2.36
41898,48029181902,2016,6740.0,6.57,134773.0,390400.0,5.0,2.2
41915,48029182001,2016,5540.0,5.63,90950.0,215100.0,6.0,1.49
41932,48029182002,2016,9504.0,0.55,116083.0,301500.0,12.0,2.23
41949,48029182003,2016,4129.0,4.15,91389.0,260900.0,5.0,0.83
41966,48029182101,2016,7597.0,2.3,117564.0,360000.0,6.0,3.51
41983,48029182102,2016,7569.0,2.35,128854.0,295100.0,4.0,1.43
42000,48029182103,2016,2491.0,2.47,113333.0,336700.0,1.0,0.54
42017,48029182105,2016,2385.0,0.92,116452.0,286500.0,4.0,8.16
42034,48029182106,2016,6473.0,1.48,117169.0,316900.0,1.0,0.83
42051,48029190100,2016,3444.0,21.22,26736.0,78000.0,35.0,3.49
42068,48029190200,2016,4259.0,15.05,47614.0,198400.0,29.0,2.12
42085,48029190400,2016,3984.0,8.44,61998.0,407500.0,2.0,0.34
42102,48029190501,2016,3062.0,8.72,39720.0,88900.0,13.0,2.88
42119,48029190503,2016,3669.0,15.71,41156.0,111800.0,28.0,3.09
42136,48029190504,2016,2915.0,14.24,37197.0,102100.0,13.0,1.87
42153,48029190601,2016,4083.0,16.46,38611.0,67900.0,12.0,2.08
42170,48029190603,2016,2954.0,18.03,41505.0,74200.0,8.0,2.23
42187,48029190604,2016,4331.0,33.58,33664.0,69700.0,17.0,2.98
42204,48029190700,2016,2933.0,17.95,32120.0,89000.0,13.0,1.53
42221,48029190800,2016,1990.0,1.17,118917.0,653300.0,2.0,0.62
42238,48029190901,2016,6210.0,19.02,37244.0,130600.0,111.0,7.66
42255,48029190902,2016,3916.0,7.26,55914.0,114900.0,26.0,5.92
42272,48029191003,2016,8164.0,18.83,35885.0,93200.0,102.0,5.27
42289,48029191004,2016,4212.0,25.82,31520.0,89200.0,106.0,11.19
42306,48029191005,2016,2537.0,14.82,39290.0,74500.0,10.0,3.97
42323,48029191006,2016,6278.0,18.77,31563.0,73000.0,26.0,2.91
42340,48029191101,2016,1665.0,2.16,101053.0,245000.0,10.0,13.7
42357,48029191102,2016,2646.0,7.01,70278.0,240600.0,6.0,1.06
42374,48029191201,2016,3038.0,9.8,52222.0,150400.0,8.0,2.35
42391,48029191202,2016,5036.0,9.85,48615.0,161300.0,136.0,12.16
42408,48029191303,2016,1585.0,2.35,64097.0,168500.0,10.0,2.94
42425,48029191304,2016,2449.0,18.95,36154.0,137900.0,23.0,2.34
42442,48029191405,2016,7838.0,6.86,65742.0,213900.0,17.0,1.44
42459,48029191406,2016,7368.0,3.26,108702.0,295800.0,1.0,0.17
42476,48029191408,2016,3049.0,22.82,34262.0,143600.0,116.0,8.08
42493,48029191409,2016,6914.0,15.49,34371.0,162000.0,115.0,5.13
42510,48029191410,2016,5709.0,12.44,36132.0,146600.0,145.0,5.44
42527,48029191411,2016,4368.0,1.69,59031.0,270100.0,17.0,1.14
42544,48029191412,2016,2362.0,0.0,153864.0,390900.0,1.0,2.86
42561,48029191413,2016,6039.0,8.23,63740.0,219200.0,27.0,1.99
42578,48029191503,2016,5084.0,8.02,78934.0,220600.0,11.0,1.39
42595,48029191504,2016,2464.0,6.05,204821.0,614800.0,1.0,2.17
42612,48029191505,2016,2198.0,0.87,158958.0,414100.0,4.0,12.12
42629,48029191506,2016,5548.0,6.77,66502.0,277600.0,37.0,2.68
42646,48029191701,2016,1536.0,1.1,112955.0,311300.0,0.0,0.0
42663,48029191702,2016,7876.0,1.26,71917.0,267400.0,11.0,0.86
42680,48029191804,2016,6729.0,0.0,120609.0,290600.0,2.0,1.23
42697,48029191806,2016,8403.0,0.64,149744.0,395300.0,7.0,0.6
42714,48029191807,2016,4469.0,7.14,114041.0,572400.0,15.0,2.01
42731,48029191808,2016,3989.0,0.0,121250.0,310900.0,9.0,1.54
42748,48029191809,2016,7042.0,13.09,101047.0,294800.0,3.0,0.48
42765,48029191810,2016,5439.0,0.68,97540.0,299600.0,12.0,1.22
42782,48029191811,2016,4886.0,3.71,111857.0,295800.0,2.0,1.55
42799,48029191812,2016,4856.0,2.86,176806.0,390300.0,1.0,0.85
42816,48029191813,2016,6711.0,5.73,102488.0,210300.0,9.0,1.73
42833,48029191814,2016,4578.0,5.66,108682.0,222500.0,3.0,0.98
42850,48029191815,2016,5499.0,1.63,117028.0,266100.0,7.0,1.23
42867,48029191816,2016,3007.0,0.0,65149.0,366100.0,7.0,1.04
42884,48029191817,2016,11921.0,2.24,77317.0,239100.0,36.0,1.65
42901,48029191900,2016,5224.0,26.58,25821.0,68800.0,38.0,4.3
42918,48029192000,2016,5317.0,16.97,30632.0,242700.0,47.0,2.37
42935,48029192100,2016,2879.0,13.08,68843.0,239700.0,10.0,1.52
42952,48029192200,2016,1555.0,20.45,42197.0,79400.0,12.0,2.94
42969,48029192300,2016,4407.0,1.81,87292.0,316600.0,13.0,1.26
43088,48031950100,2016,4812.0,4.87,57969.0,202300.0,1.0,0.2
43105,48031950200,2016,5911.0,5.67,49605.0,167600.0,0.0,0.0
43122,48033950100,2016,705.0,0.51,73750.0,83500.0,0.0,0.0
43139,48035950100,2016,4221.0,13.39,39558.0,77600.0,6.0,1.43
43156,48035950200,2016,1696.0,26.1,37604.0,62200.0,4.0,1.66
43173,48035950300,2016,1582.0,11.16,49635.0,99300.0,1.0,0.73
43190,48035950400,2016,3202.0,3.62,60566.0,160100.0,0.0,0.0
43207,48035950500,2016,3012.0,12.99,35598.0,74800.0,2.0,0.42
43224,48035950600,2016,1643.0,2.73,45563.0,84700.0,4.0,2.74
43241,48035950700,2016,2615.0,10.8,49408.0,75400.0,0.0,0.0
43564,48039660100,2016,4763.0,1.49,97401.0,170200.0,0.0,0.0
43581,48039660200,2016,5893.0,4.73,95547.0,187700.0,0.0,0.0
43598,48039660300,2016,10768.0,1.89,87254.0,181900.0,1.0,0.1
43615,48039660400,2016,9868.0,7.78,85116.0,181700.0,1.0,0.09
43632,48039660500,2016,9363.0,7.92,64155.0,137300.0,0.0,0.0
43649,48039660601,2016,12355.0,2.6,97185.0,172500.0,7.0,1.63
43666,48039660602,2016,33655.0,3.71,103740.0,214000.0,0.0,0.0
43683,48039660701,2016,15483.0,2.86,96926.0,223800.0,36.0,1.64
43700,48039660702,2016,14324.0,9.81,80992.0,221200.0,60.0,5.79
43717,48039660801,2016,9556.0,4.56,88368.0,162700.0,10.0,1.62
43734,48039660802,2016,7722.0,2.28,101343.0,165200.0,1.0,0.56
43751,48039660900,2016,6977.0,17.88,52984.0,108900.0,6.0,1.03
43768,48039661000,2016,6513.0,8.86,60474.0,144800.0,11.0,2.69
43785,48039661100,2016,3280.0,15.66,48320.0,79100.0,0.0,0.0
43802,48039661200,2016,4214.0,15.34,40016.0,97400.0,1.0,0.09
43819,48039661300,2016,2721.0,20.8,41281.0,82400.0,0.0,0.0
43836,48039661400,2016,7015.0,9.53,50375.0,96900.0,0.0,0.0
43853,48039661501,2016,5402.0,6.45,58726.0,108100.0,5.0,1.49
43870,48039661502,2016,4433.0,7.87,68594.0,119500.0,1.0,0.32
43887,48039661601,2016,6288.0,12.49,54940.0,130800.0,1.0,0.1
43904,48039661602,2016,2885.0,15.04,63295.0,139700.0,0.0,0.0
43921,48039661700,2016,2514.0,4.89,60161.0,116500.0,2.0,1.09
43938,48039661800,2016,6204.0,6.04,69986.0,140100.0,4.0,1.78
43955,48039661900,2016,13884.0,14.96,65911.0,141000.0,0.0,0.0
43972,48039662000,2016,6106.0,10.76,57317.0,121800.0,0.0,0.0
43989,48039662100,2016,5724.0,11.59,53182.0,86800.0,0.0,0.0
44006,48039662200,2016,6132.0,5.2,64304.0,133700.0,1.0,0.11
44023,48039662300,2016,4926.0,14.71,52923.0,98200.0,7.0,1.2
44040,48039662400,2016,5685.0,7.81,64347.0,102100.0,1.0,0.14
44057,48039662500,2016,2552.0,3.47,69688.0,115400.0,1.0,0.76
44074,48039662600,2016,3542.0,6.49,56105.0,99800.0,0.0,0.0
44091,48039662700,2016,2548.0,14.74,56875.0,131500.0,0.0,0.0
44108,48039662800,2016,5939.0,13.57,52929.0,91100.0,2.0,0.26
44125,48039662900,2016,5039.0,9.42,48491.0,81400.0,0.0,0.0
44142,48039663000,2016,3907.0,8.03,49317.0,91000.0,0.0,0.0
44159,48039663100,2016,6749.0,3.27,95020.0,207900.0,1.0,0.5
44176,48039663200,2016,4949.0,4.25,80516.0,153300.0,8.0,0.99
44193,48039663300,2016,2168.0,12.47,43203.0,84300.0,3.0,0.91
44210,48039663400,2016,7554.0,10.62,56950.0,149500.0,10.0,0.63
44227,48039663500,2016,6095.0,5.6,61295.0,103600.0,6.0,0.67
44244,48039663600,2016,5235.0,0.44,100039.0,162400.0,2.0,1.46
44261,48039663700,2016,3531.0,14.41,65574.0,123600.0,0.0,0.0
44278,48039663800,2016,6150.0,10.95,51658.0,108600.0,9.0,0.74
44295,48039663900,2016,2033.0,23.49,37578.0,62500.0,1.0,0.23
44312,48039664000,2016,4093.0,19.57,44591.0,88800.0,12.0,1.61
44329,48039664100,2016,5686.0,12.87,44818.0,84400.0,12.0,2.44
44346,48039664200,2016,2041.0,12.03,43333.0,102300.0,8.0,2.79
44363,48039664300,2016,5801.0,30.64,25286.0,59100.0,3.0,0.31
44380,48039664400,2016,6327.0,14.65,47783.0,75100.0,3.0,0.34
44397,48039664501,2016,5149.0,11.04,51680.0,98600.0,0.0,0.0
44431,48041000101,2016,7634.0,7.34,60212.0,183300.0,4.0,0.37
44448,48041000102,2016,5853.0,2.3,82933.0,189300.0,4.0,0.86
44465,48041000103,2016,1807.0,1.29,65781.0,164700.0,1.0,0.81
44482,48041000201,2016,6593.0,23.87,30678.0,151400.0,33.0,1.32
44499,48041000202,2016,7862.0,17.96,46756.0,128600.0,8.0,1.25
44516,48041000300,2016,7832.0,11.05,44904.0,91700.0,3.0,0.35
44533,48041000400,2016,5059.0,19.15,45889.0,107100.0,7.0,0.9
44550,48041000500,2016,6118.0,43.32,24148.0,61300.0,15.0,1.67
44567,48041000603,2016,4783.0,23.8,31755.0,64400.0,2.0,0.29
44584,48041000604,2016,5902.0,40.98,30568.0,56200.0,12.0,1.1
44601,48041000700,2016,3000.0,12.33,32943.0,93000.0,5.0,0.75
44618,48041000800,2016,4866.0,5.38,51416.0,131100.0,11.0,1.11
44635,48041000900,2016,2723.0,30.19,30500.0,74100.0,3.0,0.45
44652,48041001000,2016,8362.0,36.39,22806.0,121000.0,14.0,0.43
44669,48041001100,2016,4704.0,6.82,49928.0,148100.0,6.0,0.44
44686,48041001301,2016,2743.0,13.57,29441.0,201100.0,3.0,0.28
44703,48041001302,2016,4108.0,22.5,27281.0,202400.0,3.0,0.2
44720,48041001303,2016,5673.0,20.72,22557.0,154100.0,13.0,0.59
44754,48041001601,2016,4766.0,35.02,25398.0,175900.0,7.0,0.39
44771,48041001604,2016,5231.0,13.73,24770.0,164200.0,13.0,0.57
44788,48041001605,2016,3734.0,26.86,22500.0,157300.0,11.0,0.75
44805,48041001606,2016,3302.0,31.99,24659.0,178300.0,3.0,0.24
44822,48041001701,2016,5237.0,43.07,15373.0,100900.0,19.0,0.7
44856,48041001801,2016,4716.0,1.62,44528.0,139700.0,5.0,0.36
44873,48041001803,2016,6699.0,18.52,39537.0,215500.0,1.0,0.06
44890,48041001804,2016,1147.0,2.15,48729.0,156800.0,2.0,0.57
44907,48041001900,2016,5852.0,2.54,50517.0,167000.0,13.0,1.01
44924,48041002001,2016,4959.0,2.33,95875.0,223400.0,0.0,0.0
44941,48041002002,2016,6858.0,2.08,61190.0,171300.0,1.0,0.06
44958,48041002006,2016,1671.0,8.14,48452.0,169400.0,0.0,0.0
44975,48041002007,2016,7327.0,5.43,72012.0,165200.0,3.0,0.37
44992,48041002008,2016,7269.0,1.77,90214.0,188700.0,1.0,0.36
45009,48041002009,2016,4414.0,0.45,139135.0,329300.0,0.0,0.0
45026,48041002010,2016,2840.0,3.63,102955.0,314200.0,0.0,0.0
45043,48041002011,2016,3519.0,0.0,96313.0,241100.0,0.0,0.0
45060,48041002012,2016,6981.0,29.26,13803.0,114000.0,0.0,0.0
45077,48041002013,2016,6088.0,6.67,44060.0,166600.0,3.0,0.32
45094,48041002014,2016,1781.0,21.2,26500.0,328600.0,1.0,0.15
45145,48043950300,2016,4220.0,5.28,42196.0,143200.0,0.0,0.0
45162,48043950400,2016,2047.0,9.2,29632.0,79300.0,0.0,0.0
45179,48043950500,2016,2968.0,6.95,38790.0,102100.0,0.0,0.0
45196,48045950200,2016,1670.0,13.29,38603.0,60000.0,0.0,0.0
45213,48047950100,2016,1869.0,27.35,25556.0,53600.0,0.0,0.0
45230,48047950200,2016,5352.0,40.3,22654.0,50900.0,0.0,0.0
45247,48049950100,2016,2071.0,6.28,50625.0,77500.0,4.0,3.05
45264,48049950200,2016,4137.0,6.42,45186.0,86400.0,7.0,2.61
45281,48049950300,2016,3434.0,9.25,46125.0,119200.0,0.0,0.0
45298,48049950500,2016,2893.0,6.46,43393.0,83500.0,4.0,1.47
45315,48049950600,2016,2573.0,35.43,18696.0,36400.0,16.0,2.2
45332,48049950700,2016,1567.0,43.01,22016.0,32000.0,8.0,4.35
45349,48049950800,2016,2888.0,27.38,30799.0,45100.0,15.0,2.75
45366,48049950900,2016,4257.0,18.03,40060.0,114000.0,9.0,1.08
45383,48049951000,2016,2489.0,19.35,38495.0,59300.0,9.0,2.47
45400,48049951100,2016,4158.0,16.7,47038.0,98600.0,8.0,1.5
45417,48049951200,2016,4087.0,6.6,48864.0,104100.0,8.0,1.84
45434,48049951300,2016,3279.0,7.05,62500.0,139900.0,0.0,0.0
45451,48051970100,2016,1240.0,5.98,56932.0,150200.0,0.0,0.0
45468,48051970200,2016,4075.0,8.61,66719.0,110500.0,0.0,0.0
45485,48051970300,2016,4241.0,18.02,42768.0,88100.0,0.0,0.0
45502,48051970400,2016,3071.0,9.62,53389.0,97300.0,0.0,0.0
45519,48051970500,2016,4666.0,14.33,46840.0,77100.0,0.0,0.0
45808,48057000100,2016,5720.0,12.81,58719.0,115500.0,1.0,0.16
45825,48057000200,2016,4302.0,29.38,35989.0,76400.0,0.0,0.0
45842,48057000300,2016,1448.0,2.03,60000.0,121400.0,0.0,0.0
45859,48057000400,2016,6486.0,9.78,56910.0,101700.0,0.0,0.0
45876,48057000500,2016,3710.0,15.42,46920.0,122200.0,0.0,0.0
45961,48061010100,2016,8470.0,23.77,34617.0,49800.0,4.0,0.67
45978,48061010201,2016,2369.0,26.7,43070.0,72000.0,0.0,0.0
45995,48061010203,2016,7192.0,23.79,29813.0,107800.0,1.0,0.1
46012,48061010301,2016,5727.0,36.57,24415.0,57900.0,0.0,0.0
46029,48061010302,2016,8611.0,11.43,48866.0,102600.0,0.0,0.0
46046,48061010401,2016,5746.0,19.91,50568.0,86900.0,0.0,0.0
46063,48061010402,2016,6816.0,25.42,45313.0,111800.0,0.0,0.0
46080,48061010500,2016,2393.0,43.37,23750.0,53600.0,0.0,0.0
46097,48061010601,2016,8407.0,24.26,36616.0,71200.0,1.0,0.07
46114,48061010602,2016,1585.0,10.34,61211.0,95900.0,0.0,0.0
46131,48061010700,2016,2989.0,31.14,26023.0,68500.0,1.0,0.18
46148,48061010800,2016,6906.0,33.02,34094.0,72600.0,0.0,0.0
46165,48061010900,2016,1504.0,38.36,19290.0,59400.0,0.0,0.0
46182,48061011000,2016,3202.0,40.26,27212.0,42400.0,0.0,0.0
46199,48061011100,2016,2534.0,41.49,21679.0,48500.0,0.0,0.0
46216,48061011200,2016,1571.0,21.58,28125.0,59900.0,0.0,0.0
46233,48061011301,2016,1634.0,20.4,40100.0,116200.0,8.0,2.2
46250,48061011302,2016,4056.0,4.41,80263.0,180300.0,4.0,0.55
46267,48061011400,2016,7046.0,21.15,36179.0,87400.0,3.0,0.69
46284,48061011500,2016,5816.0,38.04,25600.0,53600.0,23.0,2.49
46301,48061011600,2016,6692.0,40.8,19886.0,48300.0,11.0,1.92
46318,48061011700,2016,6574.0,41.51,28101.0,45400.0,21.0,2.5
46335,48061011801,2016,5996.0,31.67,31131.0,80700.0,17.0,1.47
46352,48061011802,2016,4545.0,45.26,24549.0,70100.0,3.0,0.76
46369,48061011901,2016,5701.0,30.65,29591.0,61000.0,1.0,0.16
46386,48061011902,2016,4831.0,25.73,33819.0,48300.0,0.0,0.0
46403,48061011903,2016,2826.0,39.49,26250.0,39200.0,0.0,0.0
46420,48061012001,2016,6428.0,22.06,34926.0,87600.0,0.0,0.0
46437,48061012002,2016,6047.0,11.68,49342.0,109800.0,0.0,0.0
46454,48061012101,2016,4335.0,26.4,40833.0,92300.0,7.0,2.41
46471,48061012102,2016,6319.0,40.06,23464.0,56800.0,0.0,0.0
46488,48061012200,2016,12381.0,28.44,35109.0,67000.0,0.0,0.0
46505,48061012301,2016,4943.0,25.53,51474.0,165400.0,14.0,3.23
46522,48061012304,2016,4505.0,25.72,35326.0,96400.0,12.0,1.6
46539,48061012305,2016,3221.0,26.74,39360.0,198300.0,18.0,2.88
46556,48061012401,2016,7500.0,33.88,35352.0,90900.0,0.0,0.0
46573,48061012402,2016,5503.0,18.64,51735.0,91800.0,0.0,0.0
46590,48061012504,2016,17104.0,17.67,50565.0,95400.0,12.0,0.94
46607,48061012505,2016,9447.0,39.21,25846.0,55000.0,5.0,1.59
46624,48061012506,2016,3601.0,18.15,53125.0,154900.0,2.0,0.45
46641,48061012507,2016,6370.0,38.72,28994.0,67500.0,2.0,0.44
46658,48061012508,2016,3812.0,19.93,46280.0,97400.0,1.0,1.04
46675,48061012607,2016,2850.0,33.59,34421.0,73700.0,3.0,1.02
46692,48061012608,2016,4224.0,21.61,40478.0,84500.0,10.0,2.38
46709,48061012609,2016,7756.0,48.61,23183.0,50400.0,3.0,0.39
46726,48061012612,2016,6132.0,3.45,64500.0,106300.0,4.0,1.31
46743,48061012613,2016,4800.0,13.61,56103.0,133900.0,4.0,1.0
46760,48061012700,2016,5676.0,31.57,33516.0,70300.0,6.0,1.63
46777,48061012800,2016,5219.0,24.82,30876.0,61100.0,6.0,0.98
46794,48061012900,2016,4783.0,16.76,38019.0,100200.0,2.0,0.28
46811,48061013002,2016,4517.0,26.35,30875.0,112500.0,7.0,0.66
46828,48061013003,2016,2072.0,40.18,22028.0,80000.0,3.0,0.47
46845,48061013004,2016,3037.0,22.18,35291.0,78700.0,2.0,0.47
46862,48061013102,2016,4772.0,31.09,39627.0,94400.0,6.0,2.05
46879,48061013104,2016,4120.0,23.47,33601.0,128100.0,10.0,0.99
46896,48061013106,2016,4512.0,51.06,15769.0,76500.0,11.0,1.13
46913,48061013203,2016,2039.0,43.34,18482.0,52500.0,2.0,0.72
46930,48061013204,2016,2473.0,31.47,31172.0,55700.0,5.0,1.89
46947,48061013205,2016,3778.0,26.24,29857.0,69400.0,4.0,1.0
46964,48061013206,2016,3376.0,56.81,20150.0,57200.0,4.0,0.93
46981,48061013207,2016,5017.0,37.07,29036.0,46700.0,6.0,1.12
46998,48061013303,2016,4118.0,35.4,30083.0,91200.0,10.0,1.93
47015,48061013305,2016,4611.0,34.59,24440.0,65300.0,5.0,0.93
47032,48061013306,2016,2543.0,49.06,20972.0,48100.0,7.0,3.0
47049,48061013307,2016,1906.0,46.68,22115.0,54900.0,5.0,1.63
47066,48061013308,2016,3404.0,41.54,26643.0,62400.0,3.0,1.36
47083,48061013309,2016,3052.0,41.39,30167.0,60400.0,3.0,1.49
47100,48061013401,2016,2097.0,48.16,18300.0,65100.0,1.0,0.23
47117,48061013402,2016,1905.0,38.64,19615.0,54700.0,0.0,0.0
47134,48061013500,2016,2143.0,16.49,48125.0,138800.0,0.0,0.0
47151,48061013600,2016,3083.0,36.67,23617.0,65600.0,7.0,1.04
47168,48061013700,2016,3957.0,54.2,19068.0,44700.0,0.0,0.0
47185,48061013801,2016,2955.0,55.56,19076.0,45500.0,2.0,0.38
47202,48061013802,2016,4280.0,51.13,18989.0,47800.0,2.0,0.34
47219,48061013901,2016,2831.0,46.08,19512.0,46400.0,3.0,0.83
47236,48061013902,2016,3777.0,42.56,22425.0,56300.0,0.0,0.0
47253,48061013903,2016,4100.0,42.89,21721.0,45500.0,1.0,0.18
47270,48061014001,2016,2072.0,49.31,14646.0,48300.0,0.0,0.0
47287,48061014002,2016,2663.0,53.29,14500.0,49200.0,8.0,1.32
47304,48061014100,2016,12327.0,36.6,26793.0,60900.0,8.0,1.02
47321,48061014200,2016,5323.0,38.07,23492.0,48800.0,5.0,0.62
47338,48061014300,2016,4607.0,39.59,21918.0,69200.0,5.0,0.52
47355,48061014400,2016,17279.0,13.51,58475.0,122700.0,8.0,1.26
47372,48061014500,2016,8506.0,25.17,48125.0,123100.0,5.0,0.42
47491,48065950100,2016,2278.0,2.74,64107.0,78600.0,0.0,0.0
47508,48065950200,2016,3790.0,5.02,70116.0,100800.0,0.0,0.0
47525,48067950100,2016,6838.0,8.0,48496.0,90200.0,2.0,0.4
47542,48067950200,2016,2338.0,18.58,28257.0,60300.0,0.0,0.0
47559,48067950300,2016,2064.0,13.59,37303.0,75500.0,0.0,0.0
47576,48067950400,2016,5250.0,14.41,33340.0,77500.0,1.0,0.1
47593,48067950500,2016,2695.0,13.47,48480.0,111300.0,0.0,0.0
47610,48067950600,2016,5770.0,12.94,36180.0,73500.0,11.0,1.79
47627,48067950700,2016,5373.0,19.69,40321.0,79300.0,0.0,0.0
47644,48069950100,2016,1306.0,3.24,51630.0,118400.0,0.0,0.0
47661,48069950200,2016,4391.0,13.71,36404.0,66500.0,0.0,0.0
47678,48069950300,2016,2251.0,15.77,38500.0,67000.0,0.0,0.0
48018,48075950100,2016,1960.0,6.97,73500.0,96100.0,0.0,0.0
48035,48075950200,2016,5099.0,19.91,34324.0,68500.0,0.0,0.0
48052,48077030200,2016,3231.0,12.85,47634.0,71700.0,1.0,0.31
48069,48077030301,2016,4574.0,7.42,48889.0,90400.0,0.0,0.0
48086,48077030302,2016,2674.0,11.13,48194.0,83000.0,0.0,0.0
48103,48079950100,2016,2993.0,15.45,39113.0,32300.0,0.0,0.0
48120,48081950100,2016,1655.0,4.14,41071.0,81300.0,0.0,0.0
48137,48081950200,2016,1583.0,10.77,43672.0,73800.0,0.0,0.0
48154,48083950300,2016,4524.0,15.51,29259.0,52700.0,0.0,0.0
48171,48083950600,2016,1404.0,7.29,51202.0,76200.0,0.0,0.0
48188,48083950700,2016,2608.0,18.36,35957.0,63300.0,0.0,0.0
48205,48085030100,2016,6474.0,8.07,59458.0,160300.0,18.0,3.76
48222,48085030201,2016,2881.0,0.0,84688.0,236100.0,3.0,1.11
48239,48085030202,2016,2077.0,13.61,75833.0,231300.0,1.0,0.64
48256,48085030203,2016,16697.0,6.77,73863.0,160200.0,25.0,1.96
48273,48085030301,2016,4967.0,2.9,94375.0,227000.0,15.0,5.34
48290,48085030302,2016,2604.0,2.21,154205.0,456000.0,1.0,1.03
48307,48085030303,2016,6799.0,4.78,120672.0,383700.0,46.0,8.65
48324,48085030304,2016,3212.0,17.52,90816.0,331200.0,2.0,0.57
48341,48085030305,2016,9302.0,9.22,93502.0,274800.0,10.0,1.24
48358,48085030403,2016,5979.0,8.33,90898.0,253900.0,2.0,0.47
48375,48085030404,2016,5778.0,5.19,105472.0,185600.0,4.0,1.17
48392,48085030405,2016,4972.0,6.04,71054.0,191100.0,10.0,0.79
48409,48085030406,2016,3268.0,9.76,45357.0,217000.0,11.0,1.08
48426,48085030407,2016,4080.0,1.58,190213.0,635900.0,1.0,0.56
48443,48085030408,2016,7137.0,4.2,66667.0,180500.0,38.0,2.55
48460,48085030504,2016,3011.0,10.15,80701.0,560000.0,10.0,1.1
48477,48085030505,2016,3705.0,1.09,80878.0,402200.0,41.0,1.8
48494,48085030506,2016,2945.0,1.42,120489.0,213500.0,0.0,0.0
48511,48085030507,2016,1864.0,0.36,153125.0,248500.0,0.0,0.0
48528,48085030508,2016,6070.0,5.86,96805.0,221600.0,3.0,0.61
48545,48085030509,2016,2420.0,0.0,125357.0,225700.0,2.0,0.93
48562,48085030510,2016,3025.0,3.92,96685.0,203600.0,1.0,0.49
48579,48085030511,2016,5414.0,1.35,115219.0,213200.0,1.0,0.24
48596,48085030512,2016,4659.0,0.78,150074.0,361000.0,2.0,2.82
48613,48085030513,2016,7462.0,0.69,72871.0,254700.0,56.0,3.15
48630,48085030514,2016,7321.0,1.59,91250.0,168500.0,11.0,3.5
48647,48085030515,2016,6587.0,6.28,86993.0,185500.0,6.0,2.29
48664,48085030516,2016,6358.0,9.87,86036.0,195700.0,10.0,1.78
48681,48085030517,2016,6156.0,5.64,105814.0,216300.0,9.0,2.13
48698,48085030518,2016,3105.0,0.74,149167.0,415100.0,1.0,1.85
48715,48085030519,2016,2282.0,0.0,105292.0,321200.0,11.0,3.86
48732,48085030520,2016,5873.0,6.41,106445.0,255700.0,5.0,0.92
48749,48085030521,2016,3833.0,1.87,124038.0,246900.0,4.0,1.89
48766,48085030522,2016,6961.0,2.35,106558.0,260200.0,1.0,0.33
48783,48085030523,2016,9805.0,1.86,105285.0,189200.0,6.0,0.95
48800,48085030524,2016,2417.0,2.98,92428.0,169100.0,3.0,1.6
48817,48085030525,2016,6549.0,3.83,118074.0,282300.0,4.0,0.88
48834,48085030526,2016,9543.0,2.18,111423.0,352900.0,11.0,1.03
48851,48085030527,2016,4859.0,2.79,97310.0,214000.0,6.0,3.23
48868,48085030528,2016,7732.0,7.28,126315.0,321500.0,16.0,1.66
48885,48085030529,2016,3228.0,4.07,100366.0,219300.0,10.0,2.02
48902,48085030530,2016,6142.0,4.97,90324.0,204800.0,2.0,0.55
48919,48085030531,2016,6114.0,3.69,117350.0,289200.0,10.0,4.95
48936,48085030601,2016,9226.0,6.0,87012.0,247700.0,29.0,3.09
48953,48085030603,2016,7461.0,3.05,65276.0,153200.0,22.0,2.17
48970,48085030604,2016,2832.0,3.13,83188.0,190700.0,2.0,2.04
48987,48085030605,2016,7616.0,0.55,76994.0,148000.0,13.0,1.54
49004,48085030701,2016,3672.0,23.45,48672.0,113800.0,4.0,0.61
49021,48085030702,2016,4735.0,19.47,51953.0,148900.0,16.0,1.7
49038,48085030801,2016,3804.0,6.76,51660.0,204100.0,24.0,1.53
49055,48085030802,2016,5749.0,19.69,41782.0,122900.0,26.0,1.77
49072,48085030900,2016,10102.0,17.34,33185.0,91500.0,18.0,1.04
49089,48085031001,2016,7838.0,14.15,54599.0,123400.0,24.0,5.0
